starid,Teff,Prot,ref,source,source_id,ra,dec,angular_distance
EPIC201726408,3851.000000,34.01,reinhold20,k2,Gaia DR3 3896034142089782144,176.496035,4.089508,0.000131
EPIC201726616,4092.000000,27.69,reinhold20,k2,Gaia DR3 3800895050205796608,173.591745,4.093300,0.000231
EPIC201726633,3882.000000,28.29,reinhold20,k2,Gaia DR3 3812796919978942208,171.248479,4.093649,0.000098
EPIC201726671,3926.000000,28.04,reinhold20,k2,Gaia DR3 3800940508139582592,174.663243,4.094179,0.000122
EPIC201727209,4260.000000,2.68,reinhold20,k2,Gaia DR3 3812903057210746240,173.298761,4.103435,0.000037
EPIC201727327,3557.000000,21.57,reinhold20,k2,Gaia DR3 3812905286298302464,173.482628,4.104753,0.000259
EPIC201727528,4086.000000,19.76,reinhold20,k2,Gaia DR3 3812014170779065088,169.516664,4.108186,0.000099
EPIC201727542,3658.000000,32.61,reinhold20,k2,Gaia DR3 3894568218212449536,181.215792,4.108344,0.000091
EPIC201727974,4174.000000,28.09,reinhold20,k2,Gaia DR3 3812245274379353984,168.258763,4.115413,0.000161
EPIC201728046,3719.000000,23.13,reinhold20,k2,Gaia DR3 3812913605650613504,173.206628,4.116775,0.000195
EPIC201728778,3855.000000,21.24,reinhold20,k2,Gaia DR3 3896070494692802944,177.139397,4.129576,0.000220
EPIC201729603,4032.000000,19.63,reinhold20,k2,Gaia DR3 3815158189919028224,167.997094,4.144161,0.000242
EPIC201729961,3963.000000,28.1,reinhold20,k2,Gaia DR3 3896823316560599168,175.551649,4.149922,0.000190
EPIC201730030,4409.000000,26.96,reinhold20,k2,Gaia DR3 3896260572766350976,178.300803,4.151335,0.000132
EPIC201730222,4109.000000,28.94,reinhold20,k2,Gaia DR3 3893270622693202816,180.398560,4.154653,0.000089
EPIC201730224,5463.000000,32.85,reinhold20,k2,Gaia DR3 3800978574434050048,174.194088,4.154484,0.000201
EPIC201730772,5348.000000,16.47,reinhold20,k2,Gaia DR3 3813466896222224000,170.500082,4.163994,0.000198
EPIC201730788,4154.000000,25.45,reinhold20,k2,Gaia DR3 3812205859464372864,169.161432,4.164411,0.000098
EPIC201730841,6092.000000,4.9,reinhold20,k2,Gaia DR3 3812249328828482304,168.170166,4.165035,0.000081
EPIC201731158,3517.000000,24.57,reinhold20,k2,Gaia DR3 3812916251350259328,173.202736,4.169682,0.000232
EPIC201731218,3998.000000,13.95,reinhold20,k2,Gaia DR3 3812766133653441280,172.228937,4.170799,0.000049
EPIC201731326,3885.000000,27.16,reinhold20,k2,Gaia DR3 3896091557212470784,177.508969,4.172297,0.000253
EPIC201731879,4010.000000,35.1,reinhold20,k2,Gaia DR3 3812241185570505472,168.483337,4.181360,0.000091
EPIC201731958,4112.000000,13.65,reinhold20,k2,Gaia DR3 3812247782640270464,168.308762,4.182923,0.000021
EPIC201732083,3797.000000,29.69,reinhold20,k2,Gaia DR3 3813470817527649408,170.773426,4.185289,0.000119
EPIC201732329,4450.000000,16.75,reinhold20,k2,Gaia DR3 3896824656589531392,175.465247,4.189322,0.000252
EPIC201732604,3943.000000,30.77,reinhold20,k2,Gaia DR3 3812950989045670016,172.592533,4.194174,0.000078
EPIC201733598,4046.000000,32.67,reinhold20,k2,Gaia DR3 3812218061466638464,169.130850,4.211489,0.000043
EPIC201733610,4086.000000,26.27,reinhold20,k2,Gaia DR3 3896092656724080896,177.467247,4.211390,0.000212
EPIC201733641,3687.000000,21.45,reinhold20,k2,Gaia DR3 3815168429121079680,167.556650,4.211875,0.000164
EPIC201733764,4431.000000,15.1,reinhold20,k2,Gaia DR3 3800982908056661376,174.080914,4.213982,0.000057
EPIC201733811,3635.000000,25.67,reinhold20,k2,Gaia DR3 3813515068574843392,169.690753,4.214772,0.000045
EPIC201734032,4109.000000,17.72,reinhold20,k2,Gaia DR3 3813141685593603968,172.301597,4.218381,0.000043
EPIC201734079,4792.000000,28.63,reinhold20,k2,Gaia DR3 3896130246277793024,176.546161,4.219278,0.000062
EPIC201734259,3771.000000,27.79,reinhold20,k2,Gaia DR3 3812770222461650304,172.063423,4.222091,0.000041
EPIC201735708,4662.000000,23.71,reinhold20,k2,Gaia DR3 3812957929712821632,172.584507,4.245447,0.000035
EPIC201736032,3977.000000,25.4,reinhold20,k2,Gaia DR3 3896790846607922432,176.373538,4.251015,0.000091
EPIC201736040,3985.000000,23.92,reinhold20,k2,Gaia DR3 3893327969096484480,179.991920,4.251025,0.000057
EPIC201736355,4322.000000,5.7,reinhold20,k2,Gaia DR3 3815174820032395904,167.647487,4.256998,0.000014
EPIC201736553,5228.000000,18.53,reinhold20,k2,Gaia DR3 3896802460199469824,176.095615,4.260173,0.000066
EPIC201736649,3951.000000,29.84,reinhold20,k2,Gaia DR3 3815253297674848000,168.128554,4.261513,0.000041
EPIC201736686,4960.000000,22.96,reinhold20,k2,Gaia DR3 3812956039927202432,172.361702,4.262175,0.000068
EPIC201736740,5511.000000,27.17,reinhold20,k2,Gaia DR3 3896835028935699456,175.266448,4.262849,0.000149
EPIC201737065,4020.000000,18.45,reinhold20,k2,Gaia DR3 3894595053168121984,181.396303,4.268659,0.000013
EPIC201737720,3835.000000,26.62,reinhold20,k2,Gaia DR3 3800959955751505792,174.759698,4.278608,0.000196
EPIC201738488,4137.000000,28.29,reinhold20,k2,Gaia DR3 3815219728210506240,167.450371,4.290809,0.000042
EPIC201738764,3615.000000,30.77,reinhold20,k2,Gaia DR3 3813524311344581760,169.752140,4.294611,0.000222
EPIC201738900,4184.000000,15.73,reinhold20,k2,Gaia DR3 3896275210014850944,178.269961,4.296819,0.000091
EPIC201739215,4188.000000,16.75,reinhold20,k2,Gaia DR3 3800964422517467776,174.602242,4.301979,0.000015
EPIC201739267,3642.000000,29.04,reinhold20,k2,Gaia DR3 3812960094376340864,172.661150,4.302834,0.000140
EPIC201740757,4142.000000,21.66,reinhold20,k2,Gaia DR3 3815220312326054656,167.503924,4.327648,0.000072
EPIC201741053,3835.000000,23.38,reinhold20,k2,Gaia DR3 3815220312326054144,167.515862,4.332068,0.000202
EPIC201741156,4658.000000,28.64,reinhold20,k2,Gaia DR3 3896886229241686400,176.353587,4.333777,0.000131
EPIC201741769,3876.000000,26.96,reinhold20,k2,Gaia DR3 3897024217950745344,175.211931,4.343627,0.000203
EPIC201742639,4082.000000,21.63,reinhold20,k2,Gaia DR3 3893332848179306752,179.902617,4.358397,0.000056
EPIC201742694,3446.000000,3.76,reinhold20,k2,Gaia DR3 3896843210849104512,175.412918,4.359026,0.000184
EPIC201743179,4119.000000,27.91,reinhold20,k2,Gaia DR3 3812820112802349696,171.308366,4.366757,0.000117
EPIC201743481,5354.000000,15.88,reinhold20,k2,Gaia DR3 3893324189525219200,179.583733,4.371888,0.000092
EPIC201744032,3811.000000,30.84,reinhold20,k2,Gaia DR3 3815259413708285312,168.061626,4.380452,0.000271
EPIC201744365,4048.000000,32.48,reinhold20,k2,Gaia DR3 3815227356072419072,167.474517,4.386723,0.000122
EPIC201744891,5378.000000,22.0,reinhold20,k2,Gaia DR3 3813712263408876032,169.410631,4.396168,0.000045
EPIC201744915,4810.000000,18.56,reinhold20,k2,Gaia DR3 3896324619318574976,179.334899,4.396475,0.000014
EPIC201744963,3693.000000,17.79,reinhold20,k2,Gaia DR3 3897031055538662016,175.201365,4.397374,0.000121
EPIC201745007,3598.000000,15.04,reinhold20,k2,Gaia DR3 3800998468722414208,174.106521,4.398015,0.000129
EPIC201745146,4171.000000,19.32,reinhold20,k2,Gaia DR3 3813582727195424000,170.629361,4.400595,0.000027
EPIC201745570,3866.000000,27.65,reinhold20,k2,Gaia DR3 3800966243583630080,174.807718,4.407343,0.000190
EPIC201745712,4836.000000,25.7,reinhold20,k2,Gaia DR3 3896149350292363648,177.153655,4.409344,0.000028
EPIC201745798,3713.000000,20.34,reinhold20,k2,Gaia DR3 3897029097033573120,175.001358,4.410859,0.000124
EPIC201746114,4205.000000,10.65,reinhold20,k2,Gaia DR3 3896300567501798912,178.482180,4.416261,0.000189
EPIC201746540,3497.000000,28.13,reinhold20,k2,Gaia DR3 3813163538387157248,172.017960,4.423767,0.000192
EPIC201746610,3926.000000,26.7,reinhold20,k2,Gaia DR3 3801002390028319872,174.035811,4.424841,0.000190
EPIC201747249,5182.000000,33.08,reinhold20,k2,Gaia DR3 3896899526460409856,176.271085,4.435921,0.000136
EPIC201747271,5591.000000,25.09,reinhold20,k2,Gaia DR3 3813724358036782080,169.358575,4.436180,0.000150
EPIC201747952,4567.000000,10.7,reinhold20,k2,Gaia DR3 3801022902792143488,174.293508,4.448805,0.000084
EPIC201748473,3821.000000,31.02,reinhold20,k2,Gaia DR3 3815275665864528384,167.736421,4.457925,0.000193
EPIC201748955,3469.000000,6.84,reinhold20,k2,Gaia DR3 3815264017913246464,168.327989,4.465831,0.000211
EPIC201749079,5670.000000,25.6,reinhold20,k2,Gaia DR3 3896900729051281920,176.429612,4.467872,0.000108
EPIC201750672,3892.000000,27.13,reinhold20,k2,Gaia DR3 3896493359993263744,178.230787,4.494308,0.000106
EPIC201750696,5078.000000,28.19,reinhold20,k2,Gaia DR3 3893353154784712704,179.991203,4.494592,0.000217
EPIC201751274,4088.000000,18.62,reinhold20,k2,Gaia DR3 3813730955106552320,169.447064,4.504884,0.000254
EPIC201751400,5287.000000,6.98,reinhold20,k2,Gaia DR3 3813154192538374656,172.540328,4.507357,0.000097
EPIC201751856,4613.000000,8.99,reinhold20,k2,Gaia DR3 3813588259113303680,170.653635,4.514645,0.000171
EPIC201752023,3735.000000,20.07,reinhold20,k2,Gaia DR3 3815279136198124032,168.089259,4.517754,0.000119
EPIC201752159,4722.000000,15.41,reinhold20,k2,Gaia DR3 3896168145069252864,177.184497,4.520218,0.000089
EPIC201752165,4222.000000,13.98,reinhold20,k2,Gaia DR3 3813576782960734592,171.124607,4.520424,0.000033
EPIC201752368,4933.000000,36.61,reinhold20,k2,Gaia DR3 3813719685112368384,169.516704,4.523870,0.000190
EPIC201752470,4501.000000,33.17,reinhold20,k2,Gaia DR3 3813740743336565888,169.765487,4.526004,0.000152
EPIC201752798,4034.000000,27.76,reinhold20,k2,Gaia DR3 3897091803556047872,174.710125,4.531743,0.000179
EPIC201752837,4533.000000,26.17,reinhold20,k2,Gaia DR3 3896915916055667200,176.838380,4.532439,0.000119
EPIC201752881,4853.000000,16.36,reinhold20,k2,Gaia DR3 3813158006469309952,172.400010,4.533378,0.000143
EPIC201753204,3907.000000,24.42,reinhold20,k2,Gaia DR3 3896529094121036800,177.571486,4.539199,0.000151
EPIC201753822,3648.000000,27.62,reinhold20,k2,Gaia DR3 3896158077665913600,177.336570,4.549527,0.000020
EPIC201755952,4234.000000,23.24,reinhold20,k2,Gaia DR3 3813213875403235584,171.881995,4.585548,0.000095
EPIC201756705,5729.000000,18.43,reinhold20,k2,Gaia DR3 3815292330337674496,168.343030,4.598803,0.000159
EPIC201756731,5105.000000,16.95,reinhold20,k2,Gaia DR3 3813216486743968512,171.835774,4.599353,0.000179
EPIC201756824,4002.000000,25.7,reinhold20,k2,Gaia DR3 3813636706344385152,170.586735,4.600804,0.000105
EPIC201756989,4087.000000,20.06,reinhold20,k2,Gaia DR3 3896169863056172672,177.160029,4.603467,0.000199
EPIC201757373,4095.000000,15.67,reinhold20,k2,Gaia DR3 3815325075168449280,167.676357,4.611115,0.000108
EPIC201757695,4520.000000,21.02,reinhold20,k2,Gaia DR3 3813040874121398912,173.938511,4.616429,0.000027
EPIC201758416,4179.000000,19.48,reinhold20,k2,Gaia DR3 3801034997420033536,174.256542,4.629580,0.000136
EPIC201758654,4641.000000,27.83,reinhold20,k2,Gaia DR3 3812291209054614656,168.917168,4.633771,0.000163
EPIC201758804,5050.000000,19.28,reinhold20,k2,Gaia DR3 3815329541934436096,167.701101,4.636411,0.000115
EPIC201758921,3890.000000,31.51,reinhold20,k2,Gaia DR3 3813745695434349184,169.713621,4.638396,0.000220
EPIC201759021,3558.000000,17.91,reinhold20,k2,Gaia DR3 3812294168287081216,168.606170,4.640196,0.000147
EPIC201759068,5062.000000,28.3,reinhold20,k2,Gaia DR3 3897059402322840448,175.568115,4.641096,0.000067
EPIC201759430,4029.000000,36.38,reinhold20,k2,Gaia DR3 3813736246506264448,169.415838,4.647205,0.000181
EPIC201760900,5535.000000,10.86,reinhold20,k2,Gaia DR3 3813031317818315392,173.753509,4.671762,0.000034
EPIC201761012,5988.000000,8.33,reinhold20,k2,Gaia DR3 3896502293525246464,178.428478,4.673813,0.000084
EPIC201761121,4116.000000,20.46,reinhold20,k2,Gaia DR3 3896488583989608320,178.001322,4.675840,0.000052
EPIC201761741,4634.000000,27.27,reinhold20,k2,Gaia DR3 3813782043742081280,169.128702,4.687225,0.000173
EPIC201761952,5025.000000,7.69,reinhold20,k2,Gaia DR3 3813034964246378240,173.627207,4.690439,0.000127
EPIC201762120,4069.000000,27.75,reinhold20,k2,Gaia DR3 3897054626319188480,175.131678,4.693322,0.000151
EPIC201762243,4057.000000,15.59,reinhold20,k2,Gaia DR3 3896538508689355648,177.682781,4.695360,0.000124
EPIC201762598,4922.000000,27.3,reinhold20,k2,Gaia DR3 3897101115045170944,174.916680,4.701448,0.000056
EPIC201763321,3741.000000,27.82,reinhold20,k2,Gaia DR3 3813747722658915456,169.732878,4.714302,0.000173
EPIC201763376,4025.000000,28.41,reinhold20,k2,Gaia DR3 3813785140413931136,169.239612,4.715125,0.000243
EPIC201763973,4207.000000,16.54,reinhold20,k2,Gaia DR3 3815342220677877504,167.526704,4.725415,0.000062
EPIC201764104,5280.000000,26.08,reinhold20,k2,Gaia DR3 3813598395236127616,170.867130,4.727769,0.000152
EPIC201764630,4228.000000,24.89,reinhold20,k2,Gaia DR3 3815336310802837888,167.814967,4.736752,0.000202
EPIC201765082,3791.000000,21.84,reinhold20,k2,Gaia DR3 3896492947676326912,177.897308,4.744729,0.000103
EPIC201765869,3858.000000,18.05,reinhold20,k2,Gaia DR3 3896964122768548992,176.244220,4.758540,0.000104
EPIC201767221,4682.000000,32.1,reinhold20,k2,Gaia DR3 3897112075801689472,174.677107,4.781985,0.000110
EPIC201767870,3741.000000,20.03,reinhold20,k2,Gaia DR3 3813083617635881088,173.516631,4.793716,0.000130
EPIC201768130,4883.000000,19.42,reinhold20,k2,Gaia DR3 3896929694310771200,176.980102,4.798558,0.000050
EPIC201768579,4186.000000,28.55,reinhold20,k2,Gaia DR3 3815349603725741952,167.678379,4.807155,0.000061
EPIC201768608,4616.000000,16.8,reinhold20,k2,Gaia DR3 3813660586362554112,170.501795,4.807643,0.000079
EPIC201768612,3800.000000,25.67,reinhold20,k2,Gaia DR3 3813766173838422656,169.826483,4.807618,0.000112
EPIC201768912,3762.000000,21.58,reinhold20,k2,Gaia DR3 3897113175313317760,174.624692,4.813078,0.000231
EPIC201768969,4094.000000,15.55,reinhold20,k2,Gaia DR3 3813623271686727808,171.062978,4.814050,0.000221
EPIC201769111,3520.000000,16.62,reinhold20,k2,Gaia DR3 3813227584939482752,172.086995,4.816720,0.000138
EPIC201769422,3506.000000,21.78,reinhold20,k2,Gaia DR3 3897080842799566080,175.257932,4.821686,0.000211
EPIC201769508,3912.000000,18.22,reinhold20,k2,Gaia DR3 3897126781769736448,175.109980,4.823132,0.000014
EPIC201769811,3692.000000,15.75,reinhold20,k2,Gaia DR3 3813062761274744064,174.030847,4.827825,0.000128
EPIC201770378,5673.000000,12.54,reinhold20,k2,Gaia DR3 3813655977861850240,170.424018,4.837526,0.000132
EPIC201770646,3588.000000,27.44,reinhold20,k2,Gaia DR3 3896940174030937984,176.650149,4.841857,0.000105
EPIC201770690,4168.000000,17.01,reinhold20,k2,Gaia DR3 3813766551795546368,169.802289,4.842661,0.000021
EPIC201770716,3743.000000,14.18,reinhold20,k2,Gaia DR3 3813810527965492480,169.456593,4.843041,0.000089
EPIC201771197,4904.000000,20.26,reinhold20,k2,Gaia DR3 3813626604581375104,171.178767,4.852327,0.000039
EPIC201771357,3609.000000,9.56,reinhold20,k2,Gaia DR3 3813087294127130496,173.540885,4.854572,0.000156
EPIC201771933,3885.000000,14.88,reinhold20,k2,Gaia DR3 3813670241449267072,170.902998,4.864622,0.000268
EPIC201771986,4726.000000,25.73,reinhold20,k2,Gaia DR3 3813099182597346304,173.315737,4.865179,0.000123
EPIC201772277,4546.000000,17.74,reinhold20,k2,Gaia DR3 3813987484913392256,171.526994,4.870395,0.000118
EPIC201772333,4005.000000,33.57,reinhold20,k2,Gaia DR3 3815315729319527296,168.346380,4.871514,0.000116
EPIC201773011,3690.000000,33.72,reinhold20,k2,Gaia DR3 3897082354628055040,175.235828,4.882771,0.000128
EPIC201773598,4089.000000,11.81,reinhold20,k2,Gaia DR3 3897073489815579520,175.618705,4.893432,0.000051
EPIC201773887,4342.000000,22.84,reinhold20,k2,Gaia DR3 3813207896809431552,172.523143,4.897855,0.000192
EPIC201773947,4117.000000,25.47,reinhold20,k2,Gaia DR3 3813663781817466752,170.553636,4.899036,0.000050
EPIC201774059,4054.000000,17.04,reinhold20,k2,Gaia DR3 3815362767801341696,167.971217,4.900833,0.000100
EPIC201774343,3621.000000,23.77,reinhold20,k2,Gaia DR3 3815351910124106240,167.756908,4.906144,0.000129
EPIC201774524,4044.000000,21.6,reinhold20,k2,Gaia DR3 3813206449405093632,172.649506,4.909489,0.000071
EPIC201775264,3348.000000,27.87,reinhold20,k2,Gaia DR3 3813806993207521664,168.955507,4.920932,0.000270
EPIC201775565,3640.000000,10.79,reinhold20,k2,Gaia DR3 3813804824248493440,169.138038,4.925800,0.000269
EPIC201776685,4052.000000,27.84,reinhold20,k2,Gaia DR3 3813806958847784064,168.988429,4.945237,0.000124
EPIC201777317,3716.000000,23.3,reinhold20,k2,Gaia DR3 3909130626950814720,174.294708,4.956293,0.000151
EPIC201778473,3970.000000,17.29,reinhold20,k2,Gaia DR3 3813112617255068288,173.603383,4.977437,0.000084
EPIC201778566,3956.000000,18.08,reinhold20,k2,Gaia DR3 3813819981188674944,169.575158,4.979004,0.000141
EPIC201778595,4227.000000,31.94,reinhold20,k2,Gaia DR3 3897130939298082176,175.152373,4.979482,0.000166
EPIC201778685,3601.000000,12.63,reinhold20,k2,Gaia DR3 3815318439443420032,168.496797,4.981301,0.000078
EPIC201779274,3938.000000,28.12,reinhold20,k2,Gaia DR3 3813820049908382208,169.611816,4.991519,0.000050
EPIC201779647,3868.000000,22.77,reinhold20,k2,Gaia DR3 3815367578164761216,168.269025,4.997373,0.000198
EPIC201780013,5027.000000,13.7,reinhold20,k2,Gaia DR3 3813104985097888384,173.349144,5.004573,0.000201
EPIC201780352,4607.000000,18.52,reinhold20,k2,Gaia DR3 3909143374413730816,174.167682,5.010706,0.000258
EPIC201780641,5143.000000,33.54,reinhold20,k2,Gaia DR3 3813829808073816576,169.366749,5.016471,0.000083
EPIC201781121,3933.000000,9.2,reinhold20,k2,Gaia DR3 3813821046340567168,169.726132,5.025461,0.000189
EPIC201781594,4178.000000,27.65,reinhold20,k2,Gaia DR3 3813996521524589824,171.759148,5.034032,0.000055
EPIC201781662,3750.000000,15.69,reinhold20,k2,Gaia DR3 3815368712036099968,168.236936,5.035045,0.000154
EPIC201782458,4678.000000,23.32,reinhold20,k2,Gaia DR3 3813867431987533568,169.911881,5.050226,0.000188
EPIC201782462,4068.000000,25.17,reinhold20,k2,Gaia DR3 3896999478939587072,176.572999,5.050232,0.000012
EPIC201782631,3894.000000,25.66,reinhold20,k2,Gaia DR3 3909135334235171840,174.554265,5.053267,0.000093
EPIC201783853,3396.000000,35.78,reinhold20,k2,Gaia DR3 3816820445341830656,168.571724,5.074370,0.000192
EPIC201784406,3675.000000,29.86,reinhold20,k2,Gaia DR3 3813832900450254976,169.203786,5.083984,0.000153
EPIC201785305,4699.000000,23.9,reinhold20,k2,Gaia DR3 3897150833586844800,174.908532,5.099609,0.000274
EPIC201785835,3975.000000,26.7,reinhold20,k2,Gaia DR3 3816824465431220608,168.513195,5.109186,0.000168
EPIC201786161,3779.000000,33.8,reinhold20,k2,Gaia DR3 3816815875496684160,168.812953,5.115042,0.000118
EPIC201786378,3939.000000,23.51,reinhold20,k2,Gaia DR3 3813693674790609024,170.686333,5.119260,0.000220
EPIC201786492,5584.000000,5.8,reinhold20,k2,Gaia DR3 3813693636135104000,170.715943,5.121354,0.000067
EPIC201786498,5052.000000,30.56,reinhold20,k2,Gaia DR3 3813915947938086784,169.784139,5.121498,0.000185
EPIC201786969,4385.000000,20.89,reinhold20,k2,Gaia DR3 3813694018387993472,170.728345,5.129366,0.000073
EPIC201787775,4360.000000,24.1,reinhold20,k2,Gaia DR3 3816816047295376896,168.842454,5.143202,0.000007
EPIC201787934,4048.000000,25.28,reinhold20,k2,Gaia DR3 3909150044498694784,174.129219,5.146167,0.000143
EPIC201787998,5177.000000,16.77,reinhold20,k2,Gaia DR3 3813693429976673280,170.595546,5.147231,0.000128
EPIC201788155,4204.000000,24.01,reinhold20,k2,Gaia DR3 3813835443070894848,169.251688,5.150177,0.000047
EPIC201788237,3560.000000,27.75,reinhold20,k2,Gaia DR3 3815382971327560064,167.918193,5.151627,0.000069
EPIC201788333,5039.000000,37.52,reinhold20,k2,Gaia DR3 3813826818776614400,169.566430,5.153281,0.000105
EPIC201788409,3746.000000,28.7,reinhold20,k2,Gaia DR3 3813834957739078144,169.322107,5.154477,0.000104
EPIC201789412,4042.000000,20.86,reinhold20,k2,Gaia DR3 3897152517213758848,174.887612,5.174280,0.000081
EPIC201789539,3452.000000,28.22,reinhold20,k2,Gaia DR3 3813123440572685184,173.839696,5.176503,0.000167
EPIC201790675,3612.000000,28.28,reinhold20,k2,Gaia DR3 3813698274700373376,170.944562,5.197650,0.000178
EPIC201790834,4036.000000,32.53,reinhold20,k2,Gaia DR3 3897152826451404288,174.886455,5.200511,0.000095
EPIC201790887,4491.000000,27.82,reinhold20,k2,Gaia DR3 3816838449844816640,169.170069,5.201173,0.000120
EPIC201791258,3828.000000,28.24,reinhold20,k2,Gaia DR3 3813135500840852608,173.806381,5.208663,0.000119
EPIC201791276,5898.000000,16.39,reinhold20,k2,Gaia DR3 3813276066530330240,172.353205,5.209111,0.000070
EPIC201791765,4894.000000,33.1,reinhold20,k2,Gaia DR3 3815574453853702784,167.637287,5.218438,0.000181
EPIC201791857,4556.000000,20.19,reinhold20,k2,Gaia DR3 3813355506245624192,172.761876,5.220198,0.000132
