uid,CaIIHK_snr,SIndex,SIndexSigma,SIndexOri,SIndexOriSigma,source_id,ra,dec,type,period,eccentricity,K1,mass_ratio,f1,f1err,f2,f2err,inclination,teff,teff_err,logg,logg_err,feh,feh_err,logrRprimehk,logrRprimehkerr,logrRprimehkerrUniform,w3mag,w3magerr,kmag,kmagerr,Gmag,BpRp,iso_mass,iso_mass_err,iso_rad,iso_rad_err,iso_lum,iso_lum_err
G16170233459482,14.800185,0.947488,0.105039,0.353174,0.020468,Gaia DR3 3375097898059732480,93.197292,20.549218,Orbital,458.3361342699304,0.5429362491061064,,,,,,,,4411.79,29.99,4.681,0.042,-0.039,0.025,-4.47845,0.05232,0.04967,9.513,0.047,9.682,0.018,12.113767,1.4183159,0.6795820825677507,0.0099460007834867,0.6599560441142829,0.0140757059316973,0.1486466979762546,0.0085315345956397
G16170297700113,117.813565,0.200886,0.013249,0.207694,0.002582,Gaia DR3 3375353568874776064,93.431478,21.338606,AstroSpectroSB1,728.1421001124858,0.5397372215401024,,,,,,,,6286.945,13.44,4.108,0.016,-0.171,0.008,-4.61897,0.04881,,10.207,0.075,10.355,0.019,11.547032,0.6957073,1.246639658636398,0.0348858943189225,1.6760527349944256,0.0341570133085348,4.004846195985972,0.1748403823202141
G16170410659966,63.840014,0.065658,0.07061,0.181344,0.013759,Gaia DR3 3375800902605607168,94.53717,20.48978,,,,,,,,,,,,,,,,,,,,9.937,0.059,9.959,0.021,11.207467,0.7227135,1.3386839267224833,0.0771685855729392,2.032888671722673,0.1828743824107589,5.020614381225251,0.9241808106811495
G16170541856352,12.098268,0.18032,0.126884,0.203687,0.024724,Gaia DR3 3376575882206399488,94.219404,20.867691,AstroSpectroSB1,477.1047586091036,0.3888653789559342,,,,,,,,6346.96,164.42,4.234,0.264,-0.112,0.174,-4.68419,,,10.945,0.109,10.903,0.026,12.010129,0.6546774,1.1450844664226996,0.120213445377322,1.2576448502801147,0.2778343217908854,2.3007768104649826,1.122211801433019
G16170976659406,13.703113,0.796276,0.114921,0.323709,0.022393,Gaia DR3 3352638590655459840,101.74485,13.616694,EclipsingBinary,0.388380765914917,0.0,,,1.043830156326294,,1.0691280364990234,2.0553032e-06,68.9636550684317,6412.35,40.42,4.043,0.058,-0.81,0.04,-3.8156,0.07093,0.0607,,,,,15.64647,0.92761517,0.976046275060258,0.0214851982615143,1.5055660024050046,0.1164461296517669,3.445989776854641,0.5460378674842248
G16171137928714,86.01777,0.714819,0.018097,0.307837,0.003526,Gaia DR3 3356063187119683328,99.506176,14.291482,Orbital,980.1213273932608,0.0843597421141404,,,,,,,,7448.11,16.8,3.957,0.022,0.014,0.011,-3.77934,0.01182,0.06598,9.516,0.053,9.558,0.018,10.167464,0.3583603,1.7486147944955732,0.0248913258616061,2.2476802088549426,0.0936835011025003,13.926158793127522,1.0917848599619342
G16171488628214,159.46028,0.631342,0.00993,0.291571,0.001935,Gaia DR3 3352679135148753280,100.64064,13.15664,Orbital,561.1873232226991,0.1670175382093002,,,,,,,,6519.19,22.37,4.075,0.028,-0.318,0.012,-3.91177,0.0084,0.07928,9.563,0.049,9.578,0.017,10.602996,0.60151196,1.247750434715292,0.0265193884715353,1.679187088168182,0.0374374897297452,4.591800894895635,0.174378607360976
G16171675574210,11.052679,0.201928,0.139507,0.207897,0.027184,Gaia DR3 3358345949356235520,102.2013,17.161909,,,,,,,,,,,5906.16,34.91,4.48,0.047,-0.028,0.033,-4.73004,,,,,,,12.368501,0.79479027,1.019220967391328,0.0103762479662207,0.9694157459258188,0.0403724951335494,1.0295952248179987,0.0939029241883475
G16171728136856,17.018045,0.670923,0.089842,0.299283,0.017506,Gaia DR3 3359177832982039424,101.5009,17.559024,EclipsingBinary,0.4560756087303161,0.0,,,1.0248348712921145,,1.0533069372177124,0.0015611519,75.82745559935009,6353.47,29.2,4.09,0.042,-0.079,0.025,-3.90938,0.06708,0.07437,,,,,13.9769335,0.7465019,1.2942851282526595,0.0491652412608629,1.6712435627800677,0.1188345290563442,4.100392497735612,0.5989968416209004
G16171742615493,15.299783,-0.185792,0.100397,0.132348,0.019563,Gaia DR3 3359163298812780032,101.49141,17.441423,SB1,869.253937137279,0.0830558592633936,11.755618564851932,,,,,,,,,,,,,,,,8.612,0.028,8.745,0.022,11.17198,1.3414383,1.4871094375450244,0.1473429313213678,20.59504171641224,1.4319613477793975,178.10176499144836,26.47750662306089
G16171962959883,69.18808,0.273576,0.022443,0.221858,0.004373,Gaia DR3 3357837425228716416,100.65584,16.104698,Orbital,1112.335734398323,0.2982984095037926,,,,,,,,6245.39,22.84,4.181,0.03,0.017,0.016,-4.42081,0.05175,,8.92,0.033,8.989,0.018,10.228558,0.70481205,1.2478417769937824,0.0256771352762266,1.4984794874471736,0.0210727190173229,3.0804402342950383,0.0285331665694416
G16172023582790,26.135052,-0.158508,0.059128,0.137664,0.011521,Gaia DR3 3358702706520252928,100.5999,16.447577,SB1,73.9663476579313,0.0868956975418207,15.991647626158343,,,,,,,,,,,,,,,,9.467,0.042,9.582,0.018,12.437021,1.5839615,0.7355978713422366,0.0398211971090902,10.86363589741696,0.5996727256234688,47.19014797132528,5.522064168011603
G16172045874769,96.49326,-0.016389,0.016434,0.165357,0.003202,Gaia DR3 3359022492605332736,100.092533,17.429479,Orbital,935.4125214922392,0.3437065615418384,,,,,,,,,,,,,,,,,7.67,0.022,7.723,0.017,9.605513,1.0362434,1.3425845576041162,0.0495027611594845,4.790699854642754,0.14223131087935,14.599240627423365,0.9403599279194268
G16172045874769,96.49326,-0.016389,0.016434,0.165357,0.003202,Gaia DR3 3359022492605332736,100.092533,17.429479,SB1,1074.276315192585,0.0191823851464455,3.10016602559266,,,,,,,,,,,,,,,,7.67,0.022,7.723,0.017,9.605513,1.0362434,1.3425845576041162,0.0495027611594845,4.790699854642754,0.14223131087935,14.599240627423365,0.9403599279194268
G16172107849013,75.03179,0.378313,0.020779,0.242267,0.004049,Gaia DR3 3358732358974400384,100.40236,16.803204,SB1,25.527190987261,0.048050506983659,7.124540713425318,,,,,,,6414.494,31.017,4.25,0.041,0.35,0.022,-4.19476,0.0305,,9.223,0.041,9.287,0.018,10.854029,0.8515167,1.3486398803722606,0.0254027181515307,1.428768062579768,0.0981893135486094,3.047289228692416,0.4421380675737794
G16172334984463,26.117456,-0.144202,0.062113,0.140452,0.012103,Gaia DR3 3357876767129456128,101.14175,16.017174,SB1,598.6706650016783,0.4495891306602368,5.941681144238228,,,,,,,,,,,,,,,,9.207,0.037,9.275,0.018,11.548076,1.2844048,2.3733487609120125,0.1985594790145605,9.62693220776222,0.9059442930455665,48.371240228789816,9.458465261523235
G16172361673242,27.370451,0.820973,0.057194,0.328522,0.011145,Gaia DR3 3357762070023255424,101.18046,15.711062,EclipsingBinary,0.4203061759471893,0.0,,,1.0162136554718018,,1.0388681888580322,0.0014067437,78.40731367151228,6890.65,31.27,4.144,0.045,-0.261,0.027,-3.74158,0.03277,0.05724,,,,,14.295531,0.67379,1.2970572957892943,0.0260977413373908,1.56394123019814,0.098051693068964,4.942074354878428,0.6114407987470107
G16172378393847,20.002014,0.799493,0.07778,0.324336,0.015156,Gaia DR3 3357673151319423232,101.58834,15.849849,SB1,12.765337033767976,0.3309169722934481,40.89450116616426,,,,,,,7215.05,45.86,3.92,0.06,-0.087,0.044,-3.73369,0.04558,0.05842,10.193,0.071,10.376,0.022,11.207328,0.46199226,1.6434883047906772,0.0731655265084902,2.277506967502007,0.1978694207141296,12.612781509201534,2.3532482795131635
G16172667031781,17.276747,0.751802,0.090855,0.315043,0.017704,Gaia DR3 3357908652966487552,101.45044,16.208463,EclipsingBinary,0.5428019165992737,0.0,,,1.0058284997940063,,1.0070003271102903,0.00054733787,70.37169856582983,6249.19,43.825,4.085,0.066,0.15,0.045,-3.87327,0.06005,0.06559,,,,,13.971306,0.81966877,1.3444154198094391,0.0511600561133859,1.6901837303680955,0.1652938372360508,3.912978213302001,0.7531332848228969
G16172716106752,38.99678,0.721323,0.0398,0.309104,0.007755,Gaia DR3 3369619276436074624,96.28631,16.967981,EclipsingBinary,0.4103931188583374,0.0,,,1.0180394649505615,,1.0356299877166748,0.0017180084,67.97772409192953,6156.85,21.83,4.093,0.03,-0.269,0.018,-3.91278,0.02742,0.06876,,,,,14.605996,0.9965515,1.0786126286118272,0.0196836035709145,1.5349376226801528,0.0601546879746607,3.0421852433959087,0.2643042601909439
G16172809088274,51.659634,0.846027,0.033493,0.333404,0.006526,Gaia DR3 3369314368118585984,97.107281,16.350493,Orbital,782.5059279547021,0.4193684206946605,,,,,,,,7482.918,24.918,4.093,0.035,-0.437,0.02,-3.69987,0.01824,0.05454,,,,,13.50136,0.650115,1.3988188525023495,0.0256112947736148,1.7154039968168535,0.0848333030325257,8.269356856347157,0.9095833365326244
G16172929589685,16.46449,-0.133433,0.091319,0.14255,0.017794,Gaia DR3 3369394941704412288,97.054247,16.887336,SB1,264.01948366668694,0.0765228665538349,17.060746065320895,,,,,,,,,,,,,,,,7.503,0.019,7.634,0.021,11.249544,2.0067654,0.8315920067789602,0.1010151136209988,25.71764956964556,2.4428813293938667,179.30068129360967,34.522754995072006
G16173124689734,21.403496,0.641671,0.072038,0.293584,0.014037,Gaia DR3 3356974789636872192,98.119214,15.32185,EclipsingBinary,0.826940655708313,0.0,,,0.927882969379425,0.0057460265,0.8849796056747437,0.010473449,83.07763310142693,6479.38,29.723,4.04,0.042,-0.068,0.025,-3.90995,0.05578,0.07795,,,,,14.391477,1.2470045,1.3482972051035846,0.0263836670479416,1.817490535960976,0.0983668362792334,5.221643990458435,0.5361921340078406
G16173127536359,76.82556,0.246374,0.020269,0.216558,0.00395,Gaia DR3 3357160881982177792,97.920147,15.271006,SB1,19.86223810524268,0.2082047589610206,16.30313983574421,,,,,,,6356.59,22.46,4.082,0.03,0.104,0.017,-4.46053,0.05349,,9.926,0.058,9.953,0.018,11.053181,0.64543724,1.3979535484619834,0.0254940284303514,1.8048508865872168,0.0871501176561842,4.852111326058693,0.4252546953077351
G16173234424130,36.665888,0.936985,0.045304,0.351127,0.008828,Gaia DR3 3356980076738283264,98.530021,15.281704,EclipsingBinary,0.8383437991142273,0.0,,,1.0119792222976685,,1.0369373559951782,0.0016357042,71.65149160118263,7278.59,21.035,4.186,0.03,-0.516,0.017,-3.6573,0.0222,0.04891,10.634,0.144,10.764,0.018,12.416657,0.8182974,1.2997356656753474,0.0001516835231081,1.528459594716631,0.0177952057143765,5.932523486964662,0.0658809836457572
G16173262616569,14.501979,0.347234,0.108892,0.236211,0.021218,Gaia DR3 3370960268304734080,98.662313,17.32173,Orbital,820.1346771075097,0.569552953358391,,,,,,,,5821.87,30.03,4.416,0.043,0.216,0.026,-4.38849,,,9.83,0.1,9.676,0.019,11.210539,0.86563396,1.0789215277551565,0.0194309810385136,1.0570655365590205,0.0489923168716063,1.1563071811560917,0.1111262799968359
G16173307576177,14.81946,0.738911,0.104963,0.312531,0.020453,Gaia DR3 3369449986005079296,97.966479,16.905541,EclipsingBinary,0.3338929414749145,0.0,,,1.0121906995773315,,1.0240356922149658,0.0026723533,70.16028372045042,5885.945,44.995,4.095,0.067,-0.332,0.044,-3.96646,0.07257,0.06831,,,,,15.871933,1.1773167,0.9364899312903012,0.0375283810962105,1.385805058504804,0.1256222162252289,2.076466977910993,0.3907184922325045
G16173313133112,43.803304,0.757163,0.043556,0.316088,0.008487,Gaia DR3 3369512211490638080,97.909634,17.198311,EclipsingBinary,0.6373953819274902,0.0,,,1.0310941934585571,,1.0581402778625488,0.0011679183,80.6525061347222,7102.842,25.822,4.047,0.035,-0.04,0.02,-3.76484,0.027,0.06229,,,,,13.875584,0.81448746,1.5456285143940691,0.0266947720001603,1.915590252742925,0.0935442970140121,8.426260950607439,0.8010504566685669
G16173407256618,42.856779,1.370139,0.03659,0.43553,0.00713,Gaia DR3 3357401773806480512,98.495276,16.480888,SB1,109.83996001975838,0.1579835225507091,10.298880852258836,,,,,,,7832.28,35.275,3.872,0.049,0.614,0.029,-3.4792,0.01195,0.0324,10.24,0.163,10.157,0.018,11.132583,0.63001823,,,,,,
G16173467467254,32.572323,0.107116,0.047943,0.189422,0.009342,Gaia DR3 3358914568667239168,98.842464,16.773619,AstroSpectroSB1,522.4390490280459,0.6398887049362788,,,,,,,,5916.75,26.63,4.058,0.037,0.141,0.022,-5.57876,,,10.22,0.125,10.174,0.019,11.523107,0.7794714,1.1775042511512392,0.0460953304404999,1.675407769910984,0.0750118825879982,3.108653393007787,0.2869300313688143
G16173541713754,29.639854,0.596698,0.053882,0.28482,0.010499,Gaia DR3 3357297530660470528,98.318975,15.829873,SB1,25.95407985418257,0.0628437607883,43.21047364866283,,,,,,,4715.93,37.41,2.825,0.051,0.061,0.029,-4.48645,0.04365,0.07786,8.687,0.039,8.848,0.017,11.39652,1.4600859,1.230536343898581,0.1555680162940635,7.024498036203341,0.7397257271537545,21.94512667558927,4.874758806120925
G16173702753904,18.53936,-0.022496,0.084996,0.164167,0.016562,Gaia DR3 3357264678452613632,97.724166,15.920185,SB1,1097.2532730892665,0.224304471516064,6.180613361112223,,,,,,,,,,,,,,,,9.467,0.048,9.579,0.017,12.223678,1.5463829,1.5907004940919138,0.101652813117529,4.649096880785587,0.3648313454153599,13.475066359799458,2.2492914909962645
G16173776658623,13.063882,0.848742,0.119404,0.333933,0.023267,Gaia DR3 3358960365900570496,99.304323,17.268976,SB1,129.0448945280421,0.1039575799249224,14.384851115133594,,,,,,,6023.84,90.61,3.891,0.122,-0.421,0.088,-3.86351,0.07248,0.06077,10.225,0.09,10.172,0.017,11.490005,0.74784756,1.0237683672990878,0.0915209466835316,1.7007653818371633,0.3087491948970587,3.4363773099320154,1.2946663907947564
G16173832865213,33.86145,0.443893,0.045537,0.255045,0.008873,Gaia DR3 3358882098714753920,99.356696,16.833418,Orbital,869.3286811597733,0.3730735897821395,,,,,,,,6256.28,25.36,4.329,0.035,0.085,0.021,-4.14014,0.05532,,,,,,13.528179,0.84498215,1.1996199706241966,0.0001727284175712,1.2253101332271203,0.0443429054644644,2.0540837859840133,0.1386646994533545
G16173920170827,23.864973,0.407872,0.064685,0.248026,0.012604,Gaia DR3 3357845053090488832,100.35723,16.063971,,,,,,,,,,,6171.8,26.49,4.358,0.037,0.026,0.022,-4.20488,0.09082,,9.868,0.068,9.861,0.018,11.037558,0.7082882,1.1396850579850468,0.00975858957521,1.1660776779195354,0.0510321414890757,1.772976357249619,0.1629222379677813
G16174140302345,23.439545,0.341137,0.065704,0.235023,0.012803,Gaia DR3 3356198293910215040,99.789145,14.919567,,,,,,,,,,,6005.32,24.81,4.372,0.035,-0.01,0.021,-4.34821,,,,,,,14.178208,1.1115007,1.059767500811944,0.0101993072700327,1.0996962875467975,0.0465595149462129,1.4200418696535717,0.1248764115211777
G16174419926802,23.505008,0.221136,0.071072,0.21164,0.013849,Gaia DR3 3357534436757284096,100.978,15.287617,Orbital,212.85596179857768,0.4353521047847268,,,,,,,,5718.73,30.893,4.488,0.044,-0.119,0.027,-4.7155,,,10.994,0.151,10.886,0.019,12.418553,0.8634405,0.938313622311816,0.0102534798753483,0.9043362424381924,0.0393391133198211,0.7875860582721833,0.07225939812802
G16174615094692,11.880453,0.219837,0.130473,0.211387,0.025423,Gaia DR3 3356225816060954624,99.928832,15.119201,Orbital,608.0530118002752,0.5944815161375464,,,,,,,,6033.07,47.01,4.402,0.068,-0.248,0.047,-4.62649,,,11.034,0.185,11.049,0.018,12.400612,0.7507534,0.9780842334062264,0.0205724635361644,1.0107082158855687,0.0770845460934449,1.2186546034991868,0.1931038839703249
G16174665845763,28.050198,-0.208824,0.056211,0.12786,0.010953,Gaia DR3 3358562690586564992,99.976669,15.893182,SB1,572.8534205892444,0.2701373641463176,8.747062709564082,,,,,,,,,,,,,,,,7.825,0.02,7.895,0.021,10.755704,1.5866575,1.629582147534949,0.2243336932006562,17.611901217436984,2.1189559539028915,117.03731924341544,28.09968181519849
G16174679336967,56.797504,0.24158,0.027354,0.215624,0.00533,Gaia DR3 3357721839069574272,100.56655,15.29675,Orbital,547.8087543898076,0.5797747700812877,,,,,,,,6468.85,22.28,4.189,0.031,-0.125,0.018,-4.44765,0.07375,,10.399,0.109,10.488,0.019,11.622647,0.63638306,1.249477055884066,0.0001812500657867,1.4922254877990389,0.0219865777195858,3.5283247669492366,0.0428899835464588
G16174708980295,38.238782,1.396983,0.068583,0.44076,0.013364,Gaia DR3 3357797567932421120,100.4153,15.696448,Orbital,563.0209172030947,0.1054042629753442,,,,,,,,8178.805,56.56,3.822,0.08,0.217,0.053,-3.4772,0.02197,0.03175,,,,,12.836578,0.47180748,2.18905214358432,0.0990432614303373,2.9199341379994848,0.3310207003839993,33.97969613726448,7.820482309562794
G16174716762167,70.35144,0.113319,0.023766,0.190631,0.004631,Gaia DR3 3357117519990013056,99.19285,15.783563,Orbital,833.5348019833068,0.1473729247303763,,,,,,,,6204.77,40.665,3.846,0.052,-0.113,0.026,-5.25574,,,9.686,0.056,9.619,0.02,10.871819,0.7034416,1.3891230881076797,0.0776952376221787,2.2836142291923927,0.1975879001128319,6.894876787466233,1.1812161446245213
G16174899708945,27.211213,0.351638,0.103847,0.237069,0.020235,Gaia DR3 3381090653045391744,102.76446,23.581528,Orbital,544.2012245543102,0.4651926071367198,,,,,,,,6557.98,50.287,4.085,0.077,-0.177,0.051,-4.20919,,,,,,,13.47508,0.6493969,1.292881419674568,0.0521573853234244,1.638760090718552,0.1790913134809013,4.456532691761273,0.9819436653919844
G16175086895865,11.632227,0.409403,0.131888,0.248325,0.025699,Gaia DR3 3379594183360101632,102.35106,23.454695,Orbital,590.4969952452198,0.5046162563852673,,,,,,,,6639.58,66.85,4.193,0.109,-0.315,0.072,-4.11446,,,,,,,13.9162035,0.66755486,1.1918297393659252,0.0544144061104448,1.3533179496985044,0.1862398306811767,3.1954144321366336,0.8897282736224208
G16175126227640,13.368307,0.91268,0.116594,0.346391,0.022719,Gaia DR3 3379774086654316928,100.25706,23.547154,EclipsingBinary,0.4417422413825989,0.0,,,1.047750473022461,,1.06400465965271,0.002544354,80.81102116497985,6629.3,68.77,4.206,0.098,-0.351,0.069,-3.71896,0.06129,0.05193,,,,,16.230425,0.7767029,1.17503670184867,0.0415862640997635,1.3442707183816849,0.1683930690189098,3.140061795063083,0.7826022839980376
G16175169867561,56.76515,0.57875,0.0347,0.281323,0.006761,Gaia DR3 3379798001030811520,100.28891,23.6168,SB1,1.4844788429082798,0.0991752914939266,64.8658399889975,,,,,,,7089.931,18.187,4.058,0.024,-0.213,0.012,-3.89434,0.02893,0.08577,10.875,0.183,11.326,0.02,12.350961,0.57219505,1.4494498609431488,0.0002275785702232,1.8265260646940096,0.0205114666159257,7.597850838807793,0.0619051591791297
G16175178831326,17.383883,-0.010128,0.086673,0.166577,0.016889,Gaia DR3 3379769585527185664,100.337416,23.468509,SB1,511.1004468530681,0.2714288616961121,5.857341791155193,,,,,,,,,,,,,,,,7.499,0.024,7.626,0.027,11.156522,1.978404,1.0805171058838432,0.3175074841671707,43.90014821738695,7.761131959487589,424.1690598093232,157.15079553651992
G16175230492430,49.593204,0.247183,0.031014,0.216715,0.006043,Gaia DR3 3379491615243515392,100.83182,22.878472,SB1,4.64496352220472,0.0975459144226125,14.983087481453,,,,,,,6326.59,20.71,3.975,0.029,0.118,0.017,-4.46561,0.08381,,10.836,0.129,10.734,0.021,11.917602,0.6979103,1.4466856568652258,0.0261940798031794,2.0106262082525364,0.0893287592658562,5.912968104282227,0.5335952918902169
G16175278982913,45.538644,0.226343,0.03973,0.212655,0.007742,Gaia DR3 3379828752998515584,101.05182,23.530766,SB1,5.990838462814768,0.2422591492971681,12.78117571880402,,,,,,,6428.23,22.815,4.154,0.032,0.154,0.019,-4.49924,,,11.538,0.283,11.278,0.027,12.369594,0.662097,1.3471098876145775,0.0258644392974732,1.5696238474929218,0.0817792644824877,3.7660266226904944,0.4168463803800462
G16175303491090,51.423972,0.660931,0.030913,0.297337,0.006024,Gaia DR3 3379721619332437760,101.12222,23.423286,Orbital,898.8782371934774,0.6890711048782048,,,,,,,,6955.496,13.532,4.083,0.018,-0.119,0.009,-3.83961,0.02233,0.07332,10.562,0.101,10.781,0.021,11.782394,0.5813675,1.4494150070247764,0.000171800713433,1.782720416110522,0.0158168326817918,6.699985224022181,0.0477427283676119
G16175495042254,38.938204,-0.160958,0.040821,0.137187,0.007954,Gaia DR3 3378398528886801536,102.73443,21.880461,SB1,236.54440634123537,0.0541225405344711,11.278376370168628,,,,,,,,,,,,,,,,9.749,0.048,9.787,0.017,12.152977,1.3010921,0.9279336260677736,0.1141367379995113,6.128237103960724,0.6317637451070324,16.36587813580491,3.6881250811076898
G16175544691251,297.775879,1.021501,0.005517,0.367596,0.001075,Gaia DR3 3378565933829809792,101.82935,21.74399,Orbital,1267.3830340297466,0.4877947795126948,,,,,,,,8000.41,26.956,4.114,0.042,-0.151,0.027,-3.61541,0.0025,0.04423,9.785,0.058,9.716,0.024,10.250014,0.26879978,1.696151120824593,0.0254384419452642,1.8640860993383617,0.1058758176223714,12.940270150243729,1.2968299586783276
G16175547837627,46.6096,0.176089,0.034214,0.202862,0.006667,Gaia DR3 3378571289654157824,102.00096,21.78529,Orbital,137.3877153538357,0.604479667845805,,,,,,,,5462.97,28.28,4.484,0.039,0.216,0.022,-4.96125,,,10.176,0.08,10.15,0.022,11.914564,0.9915781,0.9585363829989388,0.0103760034607527,0.9233013970842184,0.0348853333613994,0.6846408826650395,0.0562059322877024
G16175601580773,370.682067,1.375666,0.005308,0.436607,0.001034,Gaia DR3 3378588057203660160,102.29538,22.004654,Orbital,999.4244311356316,0.3552078078849118,,,,,,,,8082.133,22.185,3.852,0.027,0.38,0.012,-3.48182,0.00179,0.03225,9.848,0.059,9.856,0.019,10.324543,0.2527132,2.2989861293335454,0.0003402476280107,3.0213844117233486,0.0281284970680244,35.42836677678834,0.1572669404645807
