wavelength_470712060,flux_470712060,wavlength_139202084,flux_139202084,wavelength_392605166,flux_392605166,wavelength_455405241,flux_455405241
3977.982,0.8034009,3971.6033,0.48888144,3972.3303,0.5693444,3973.1619,0.6105436
3978.8984,0.79031724,3972.5183,0.57591504,3973.2454,0.63935953,3974.077,0.65376854
3979.815,0.8491278,3973.4336,0.6341404,3974.1606,0.6887146,3974.9922,0.72467273
3980.7317,0.8651326,3974.349,0.6512377,3975.0762,0.7363229,3975.9077,0.756688
3981.6487,0.88028276,3975.265,0.69128543,3975.992,0.7769282,3976.8235,0.7965813
3982.566,0.7638441,3976.181,0.7220502,3976.908,0.80920273,3977.7395,0.8372448
3983.4834,0.86028165,3977.097,0.76205695,3977.824,0.84039634,3978.6555,0.8929596
3984.401,0.840455,3978.0134,0.80551076,3978.7405,0.8935816,3979.572,0.91013956
3985.3188,0.8440178,3978.93,0.81668603,3979.657,0.9136103,3980.4885,0.8964202
3986.2368,0.8902488,3979.8467,0.8496257,3980.5737,0.9120149,3981.4053,0.9109961
3987.155,0.8524701,3980.7637,0.8599016,3981.4907,0.8943005,3982.3223,0.90137595
3988.0735,0.8996583,3981.681,0.8436741,3982.408,0.88732475,3983.2395,0.91639215
3988.9922,0.8818588,3982.5984,0.84330076,3983.3254,0.9057925,3984.157,0.90575665
3989.9111,0.9184145,3983.5159,0.8354148,3984.243,0.90284204,3985.0745,0.90179366
3990.8303,0.9180586,3984.4338,0.85497344,3985.161,0.90799224,3985.9924,0.9178762
3991.7495,0.882069,3985.3518,0.8601112,3986.0789,0.91640973,3986.9104,0.91645443
3992.6692,0.92565954,3986.27,0.8622868,3986.997,0.91748583,3987.8286,0.93485844
3993.5889,0.9103681,3987.1885,0.88019484,3987.9155,0.93096054,3988.747,0.93756664
3994.5088,0.91523165,3988.1072,0.8765107,3988.8342,0.94260997,3989.6658,0.9507644
3995.429,0.8779349,3989.0261,0.8734131,3989.7532,0.9527383,3990.5847,0.9517482
3996.3494,0.8764481,3989.9453,0.90669715,3990.6724,0.9723183,3991.504,0.9619015
3997.27,0.81678593,3990.8645,0.9024776,3991.5916,0.969861,3992.423,0.992983
3998.1907,0.8824516,3991.7842,0.88086015,3992.5112,0.97809875,3993.3428,0.9930325
3999.1118,0.9184424,3992.7039,0.90279007,3993.431,0.98197865,3994.2625,0.9695935
4000.033,0.9213331,3993.6238,0.8873166,3994.3508,0.96025854,3995.1824,0.95666754
4000.9543,0.94745666,3994.544,0.90050024,3995.271,0.95354843,3996.1025,0.9238079
4001.876,0.9552971,3995.4644,0.88014835,3996.1914,0.91925216,3997.023,0.9127767
4002.7979,0.9640404,3996.385,0.8708007,3997.112,0.90965354,3997.9436,0.9119522
4003.72,0.87402517,3997.3057,0.8722408,3998.0327,0.91504484,3998.8643,0.96268195
4004.6423,0.86909175,3998.2268,0.8845936,3998.9539,0.9459764,3999.7854,0.9799727
4005.5647,0.813298,3999.148,0.86985594,3999.875,0.9866316,4000.7065,0.9902439
4006.4875,0.7976512,4000.0693,0.9033109,4000.7964,0.99416137,4001.628,1.0115744
4007.4104,0.8476957,4000.991,0.91322637,4001.718,0.99234855,4002.5496,1.0003859
4008.3335,0.91570115,4001.9128,0.8854803,4002.64,0.9777538,4003.4714,0.9615734
4009.2568,0.9356586,4002.835,0.91311324,4003.562,0.967367,4004.3936,0.924006
4010.1804,0.959281,4003.7573,0.89009976,4004.4844,0.92000115,4005.316,0.866759
4011.1042,0.97226214,4004.6797,0.87731045,4005.4067,0.8882604,4006.2383,0.8741073
4012.0283,0.9495703,4005.6025,0.83042485,4006.3296,0.9059628,4007.1611,0.916978
4012.9524,0.8867284,4006.5254,0.8494219,4007.2524,0.937722,4008.084,0.975879
4013.8767,0.88659006,4007.4485,0.8844253,4008.1755,0.96973765,4009.007,0.98734355
4014.8015,0.9670427,4008.3718,0.88826305,4009.0989,0.97516936,4009.9304,0.97662705
4015.7263,0.95991653,4009.2954,0.91032183,4010.0225,0.9832966,4010.854,0.9792082
4016.6514,0.9427503,4010.2192,0.92284554,4010.9463,0.97496426,4011.7778,0.98382
4017.5767,0.959161,4011.1433,0.9317048,4011.8704,0.9617961,4012.702,0.9798988
4018.502,0.9385699,4012.0674,0.911888,4012.7944,0.9738261,4013.626,0.9778598
4019.4277,0.9675437,4012.9917,0.8996471,4013.7188,0.9756257,4014.5503,0.97563905
4020.3538,0.9984177,4013.9165,0.92027354,4014.6436,0.96031487,4015.475,0.97122663
4021.2798,0.96972114,4014.8413,0.9109489,4015.5684,0.95982194,4016.4,0.9726633
4022.206,0.96385187,4015.7664,0.91066825,4016.4934,0.9569275,4017.325,0.9758545
4023.1326,0.9613646,4016.6917,0.93198496,4017.4187,0.94970083,4018.2502,0.97919536
4024.0593,0.9040139,4017.617,0.933687,4018.344,0.9583665,4019.1755,1.0137786
4024.9863,0.91173625,4018.5427,0.9426041,4019.2698,1.0041353,4020.1013,1.0371954
4025.9136,0.9628746,4019.4688,0.9388962,4020.1958,0.99332,4021.0273,1.0246689
4026.841,0.9600023,4020.3948,0.94985855,4021.1218,0.99852675,4021.9534,1.0029398
4027.7686,1.0016154,4021.321,0.9548053,4022.048,0.9887608,4022.8796,0.9794453
4028.6963,0.94080657,4022.2476,0.9208028,4022.9746,0.9938504,4023.8062,0.97462785
4029.6245,0.88874066,4023.1743,0.9432901,4023.9014,0.98899204,4024.733,0.9759032
4030.5527,0.83152074,4024.1013,0.92351395,4024.8284,0.9805795,4025.66,0.9944316
4031.4812,0.8175119,4025.0286,0.9279211,4025.7556,1.0008975,4026.5872,1.0084502
4032.41,0.8520107,4025.956,0.913914,4026.683,1.017331,4027.5146,1.0269651
4033.3386,0.8268391,4026.8835,0.9317541,4027.6106,1.0037962,4028.4421,0.97735953
4034.2678,0.8944157,4027.8113,0.9152061,4028.5383,0.97201204,4029.3699,0.93138987
4035.1973,0.92895544,4028.7395,0.89827514,4029.4666,0.9331685,4030.298,0.8855579
4036.1267,0.9659865,4029.6677,0.90206546,4030.3948,0.894877,4031.2263,0.86962736
4037.0564,0.960881,4030.5962,0.8610548,4031.3232,0.8870098,4032.1548,0.87225366
4037.9863,0.9975168,4031.525,0.81188804,4032.252,0.87997776,4033.0835,0.88088036
4038.9165,0.9759152,4032.4536,0.84390795,4033.1807,0.8897864,4034.0122,0.8996542
4039.847,0.93903875,4033.3828,0.8485987,4034.1099,0.8970793,4034.9414,0.9319029
4040.7776,0.9519009,4034.3123,0.87204576,4035.0393,0.938005,4035.8708,0.97223073
4041.7085,0.94740665,4035.2417,0.91633546,4035.9688,0.97239,4036.8003,0.9993161
4042.6394,0.9376631,4036.1714,0.92271304,4036.8984,1.0000376,4037.73,1.0100404
4043.5708,0.9041799,4037.1013,0.9357302,4037.8284,0.9960219,4038.66,1.0126702
4044.5022,0.7981428,4038.0315,0.9526445,4038.7585,0.99279934,4039.59,0.97460085
4045.4338,0.8010391,4038.962,0.9508126,4039.689,0.9701064,4040.5205,0.97326165
4046.3657,0.8296156,4039.8926,0.93148977,4040.6196,0.96394646,4041.4512,0.9704377
4047.2979,0.9082296,4040.8235,0.91682595,4041.5505,0.95721936,4042.382,0.9627098
4048.2302,0.9288203,4041.7544,0.901631,4042.4814,0.9687636,4043.313,0.9283811
4049.1626,0.99133587,4042.6858,0.8900869,4043.4128,0.93102884,4044.2444,0.8495605
4050.0955,0.96374685,4043.6172,0.884718,4044.3442,0.87236196,4045.1758,0.8223638
4051.0283,0.9972456,4044.5488,0.851662,4045.276,0.83900815,4046.1074,0.85045546
4051.9617,0.9499362,4045.4807,0.84716076,4046.2078,0.8620097,4047.0393,0.9138705
4052.895,0.9152084,4046.4128,0.8517709,4047.14,0.93036175,4047.9714,0.9588162
4053.8286,0.87085074,4047.3452,0.86823756,4048.0723,0.97834045,4048.9038,0.99952257
4054.7625,0.9115534,4048.2776,0.9282397,4049.0046,0.9838616,4049.8362,1.0178955
4055.6965,0.8726453,4049.2104,0.93968344,4049.9375,0.99529403,4050.769,0.99492836
4056.6306,0.89356256,4050.1433,0.93905926,4050.8704,1.0024292,4051.702,0.9767926
4057.5652,0.8211824,4051.0767,0.94092876,4051.8037,0.979722,4052.6353,0.9581511
4058.4998,0.89065075,4052.01,0.92856973,4052.737,0.9550429,4053.5686,0.9482696
4059.4348,0.9321674,4052.9436,0.91335267,4053.6707,0.9353115,4054.5022,0.9280405
4060.3699,0.8794269,4053.8774,0.87064236,4054.6045,0.9330156,4055.436,0.93418056
4061.3052,0.9240503,4054.8115,0.8990647,4055.5386,0.93097574,4056.37,0.91056395
4062.2407,0.8564744,4055.7456,0.87914497,4056.4727,0.92671436,4057.3042,0.9163135
4063.1765,0.8021556,4056.6802,0.8954786,4057.4072,0.91752493,4058.2388,0.93729687
4064.1125,0.81175524,4057.6147,0.87567747,4058.3418,0.9262435,4059.1733,0.9618528
4065.0486,0.8579473,4058.5498,0.8952931,4059.2769,0.9577423,4060.1084,0.9890793
4065.985,0.88511956,4059.4849,0.8733465,4060.212,0.9781311,4061.0435,0.9888622
4066.9216,0.89313054,4060.4202,0.9107128,4061.1472,0.96651775,4061.9788,0.9238331
4067.8586,0.9130953,4061.3557,0.90041727,4062.0828,0.9086786,4062.9143,0.8760682
4068.7957,0.97100407,4062.2915,0.8677275,4063.0186,0.8754895,4063.85,0.8876639
4069.733,0.92180884,4063.2275,0.8852031,4063.9546,0.8852499,4064.7861,0.9127533
4070.6704,0.88563687,4064.1636,0.8427696,4064.8906,0.9229976,4065.7222,0.9255454
4071.6082,0.8612087,4065.1,0.88156646,4065.8271,0.929254,4066.6587,0.94134325
4072.546,0.86160815,4066.0366,0.8796472,4066.7637,0.919574,4067.5952,0.9557532
4073.4841,0.93072116,4066.9736,0.9250803,4067.7007,0.9417334,4068.5322,0.9899331
4074.4226,0.9194331,4067.9106,0.91773605,4068.6377,0.97607386,4069.4692,0.98669934
4075.361,0.8856292,4068.848,0.8950454,4069.575,0.96436507,4070.4065,0.95285565
4076.2998,0.8391322,4069.7854,0.91772187,4070.5125,0.9388441,4071.344,0.92339414
4077.2388,0.78862876,4070.7231,0.9228563,4071.4502,0.9246619,4072.2817,0.91812265
4078.178,0.80856067,4071.661,0.90189826,4072.388,0.9244842,4073.2195,0.9516135
4079.1174,0.8609401,4072.599,0.8868458,4073.3262,0.9545288,4074.1577,0.9578868
4080.0571,0.9287579,4073.5376,0.8965457,4074.2646,0.9570285,4075.0962,0.92830217
4080.997,0.9713596,4074.476,0.8824137,4075.2031,0.94671464,4076.0347,0.8736577
4081.937,0.9620464,4075.4148,0.8733216,4076.1418,0.88324255,4076.9734,0.8286317
4082.8774,0.8605857,4076.3538,0.8586988,4077.0808,0.85231435,4077.9124,0.83368003
4083.8179,0.88747674,4077.293,0.84243214,4078.02,0.86286914,4078.8516,0.8773403
4084.7585,0.89566314,4078.2324,0.8512949,4078.9595,0.90844697,4079.791,0.94801277
4085.6997,0.8968855,4079.172,0.8634871,4079.8992,0.9495917,4080.7307,0.97411466
4086.6409,0.9591469,4080.112,0.8776033,4080.839,0.97536314,4081.6707,0.9780011
4087.582,0.9717485,4081.052,0.9070067,4081.779,0.9673466,4082.6106,0.95186955
4088.5237,0.9733855,4081.9924,0.9211291,4082.7195,0.9574537,4083.551,0.914359
4089.4656,0.9877518,4082.9329,0.9248142,4083.66,0.9109708,4084.4915,0.8996385
4090.4075,0.9828965,4083.8735,0.92404205,4084.6006,0.9139486,4085.4321,0.9210498
4091.3499,0.94307494,4084.8147,0.9017784,4085.5417,0.92681855,4086.3733,0.96092355
4092.2922,0.92696947,4085.7559,0.92646843,4086.483,0.9523086,4087.3145,0.9873115
4093.2349,0.9401797,4086.697,0.91307205,4087.424,0.97181755,4088.2556,1.0071557
4094.178,0.8991709,4087.6387,0.9253982,4088.3657,0.96512884,4089.1973,1.0021001
4095.121,0.92540115,4088.5806,0.9407311,4089.3076,0.9795635,4090.1392,0.9782553
4096.0645,0.87331665,4089.5225,0.9407677,4090.2495,0.96176934,4091.081,0.9614427
4097.008,0.7906624,4090.4648,0.9396016,4091.192,0.93444407,4092.0234,0.94931924
4097.9517,0.7955603,4091.4072,0.9165381,4092.1343,0.9242205,4092.9658,0.93541634
4098.8955,0.74114966,4092.3499,0.9028912,4093.077,0.91685593,4093.9084,0.92171526
4099.84,0.66222763,4093.293,0.8837322,4094.02,0.89736813,4094.8516,0.90734655
4100.784,0.58702624,4094.236,0.8701914,4094.9631,0.8737281,4095.7947,0.8710701
4101.729,0.59058917,4095.1794,0.8433302,4095.9065,0.8467493,4096.738,0.8425152
4102.674,0.6305369,4096.123,0.831296,4096.8496,0.8103669,4097.681,0.8154299
4103.6187,0.66886413,4097.067,0.8053276,4097.7935,0.79789716,4098.625,0.7743064
4104.564,0.7575956,4098.0107,0.75738966,4098.7373,0.73484343,4099.569,0.6992035
4105.51,0.7976515,4098.955,0.7314353,4099.6816,0.663339,4100.513,0.60261196
4106.4556,0.8723115,4099.8994,0.6962326,4100.626,0.55974704,4101.4575,0.54826087
4107.4014,0.8689831,4100.844,0.62852436,4101.571,0.52878237,4102.4023,0.59115475
4108.3477,0.8604053,4101.789,0.59878093,4102.5156,0.5714245,4103.347,0.6827565
4109.294,0.860311,4102.734,0.6385646,4103.4604,0.6662523,4104.292,0.7703896
4110.24,0.86986244,4103.679,0.6764275,4104.406,0.7431786,4105.2373,0.8436401
4111.1875,0.87014604,4104.625,0.73495954,4105.3516,0.7965647,4106.183,0.87251633
4112.1343,0.9295483,4105.571,0.79247004,4106.2974,0.83736336,4107.129,0.8880946
4113.0815,0.9554528,4106.5166,0.8130421,4107.243,0.8573175,4108.0747,0.8869531
4114.029,0.93752605,4107.463,0.8251104,4108.1895,0.8588924,4109.021,0.88903
4114.9766,0.953241,4108.409,0.8376335,4109.1357,0.86696273,4109.9673,0.9025275
4115.925,0.994712,4109.3555,0.84837264,4110.082,0.88855577,4110.9136,0.9124109
4116.8726,0.9866414,4110.3027,0.85085654,4111.0293,0.89862424,4111.861,0.94001263
4117.8213,0.94018275,4111.2495,0.8674558,4111.976,0.91020834,4112.8076,0.9578338
4118.7695,0.9019383,4112.197,0.8779925,4112.9233,0.9254206,4113.755,0.9584613
4119.7183,0.9169314,4113.144,0.8959869,4113.8706,0.9446408,4114.702,0.9871545
4120.6675,0.9222918,4114.092,0.931377,4114.8184,0.9617281,4115.65,0.9912208
4121.6167,0.9311772,4115.04,0.91994137,4115.7666,0.9738435,4116.598,1.001243
4122.566,0.9253098,4115.988,0.9064762,4116.7144,0.9698392,4117.546,0.9633521
4123.5156,0.9227271,4116.9365,0.9271456,4117.663,0.9429797,4118.4946,0.9491005
4124.466,0.9408775,4117.885,0.9287098,4118.6113,0.92571384,4119.443,0.93183947
4125.4155,0.95575863,4123.581,0.9336432,4119.56,0.9312027,4120.3916,0.9506501
4126.366,0.94457257,4124.531,0.92755777,4120.5093,0.9360785,4121.341,0.93591994
4127.3164,0.894631,4125.4814,0.92506737,4121.4585,0.92479926,4122.29,0.9446066
4128.267,0.87517977,4126.4316,0.9000637,4122.4077,0.92660177,4123.2393,0.96571314
4129.2183,0.9162246,4127.3823,0.9118459,4123.3574,0.9499815,4124.189,0.9729036
4130.1694,0.9264803,4128.3335,0.8961896,4124.3076,0.9584601,4125.139,0.9849948
4131.121,0.88388366,4129.2847,0.89797175,4125.2573,0.9572546,4126.089,0.96428525
4132.0723,0.8562032,4130.2363,0.88954246,4126.208,0.94175446,4127.0396,0.9382994
4133.0244,0.8604665,4131.1875,0.89236534,4127.158,0.92596084,4127.9897,0.9295778
4133.9766,0.88406056,4132.1396,0.89235985,4128.109,0.932121,4128.9404,0.93553287
4134.9287,0.9124236,4133.092,0.8658972,4129.06,0.9365861,4129.8916,0.9516853
4135.8813,0.9533071,4134.044,0.88842815,4130.011,0.94508266,4130.843,0.9319731
4136.834,0.97237355,4134.9966,0.9119672,4130.963,0.9121098,4131.7944,0.8883266
4137.7866,0.9793037,4135.949,0.90343964,4131.914,0.8939807,4132.7456,0.87378085
4138.74,1.0083808,4136.902,0.94632477,4132.866,0.87986016,4133.6978,0.9029291
4139.6934,1.0067748,4137.8555,0.9639502,4133.8184,0.91791266,4134.65,0.92856324
4140.647,0.9916339,4138.8086,0.9693019,4134.7705,0.9365414,4135.602,0.9542805
4141.6006,0.9304139,4139.762,0.96122205,4135.723,0.96360743,4136.5547,0.9842544
4142.5547,0.90392,4140.716,0.93622595,4136.676,0.9798094,4137.5073,1.0019583
4143.5093,0.880143,4141.67,0.9254002,4137.6284,0.99478,4138.46,1.0174437
4144.4634,0.89551586,4142.6245,0.89102924,4138.582,1.0035777,4139.4136,1.0261075
4145.4185,0.91195554,4143.5786,0.92098546,4139.535,1.0124123,4140.3667,1.0048797
4146.373,0.93556225,4144.5337,0.8979885,4140.489,1.0008298,4141.3203,0.9778824
4147.328,0.9602328,4145.4883,0.9192498,4141.4424,0.9758308,4142.274,0.93540597
4148.2837,0.9480921,4146.4434,0.9328754,4142.3965,0.9269837,4143.228,0.8993938
4149.2393,0.9464223,4147.399,0.94207686,4143.351,0.89374,4144.1826,0.9167423
4150.195,0.9191397,4148.3545,0.9119993,4144.305,0.9164031,4145.1367,0.9580444
4151.151,0.95933014,4149.31,0.90722966,4145.2603,0.94756854,4146.092,0.9830356
4152.1074,0.9245303,4150.266,0.9144101,4146.215,0.96853447,4147.0464,0.98299724
4153.064,0.9109785,4151.2227,0.91651064,4147.17,0.9697031,4148.0015,0.96795446
4154.0205,0.91174906,4152.179,0.89226353,4148.1255,0.9586932,4148.957,0.95302296
4154.9775,0.8213563,4153.1357,0.8934038,4149.081,0.9500124,4149.9126,0.953268
4155.9346,0.8713775,4154.093,0.87874407,4150.0366,0.93783873,4150.868,0.9575587
4156.8916,0.9148482,4155.05,0.8699819,4150.9927,0.95541924,4151.824,0.9564846
4157.849,0.89468294,4156.007,0.89970744,4151.949,0.94918776,4152.781,0.9480308
4158.807,0.97472984,4156.9644,0.9050379,4152.906,0.92281944,4153.7373,0.92330176
4159.765,0.91831213,4157.9224,0.90421945,4153.8623,0.9124706,4154.694,0.90118897
4160.723,0.9194307,4158.8804,0.9037994,4154.8193,0.90012985,4155.651,0.9151789
4161.6816,0.99494,4159.8384,0.92266774,4155.7764,0.90091205,4156.608,0.92442447
4162.6406,1.0015874,4160.797,0.93602127,4156.7334,0.9099251,4157.565,0.9375725
4163.599,0.99168783,4161.756,0.949804,4157.691,0.9272052,4158.5225,0.9596128
4164.5586,1.013301,4162.7144,0.9303042,4158.649,0.9412497,4159.4805,0.9627622
4165.5176,0.97744375,4163.674,0.9497509,4159.607,0.9333729,4160.4385,0.9751975
4166.4775,0.9702696,4164.633,0.95970505,4160.565,0.94788235,4161.3965,0.98001057
4167.437,0.9495343,4165.593,0.9245408,4161.5234,0.93764937,4162.355,0.98080915
4168.397,0.9270319,4166.5522,1.0674455,4162.4824,0.9627925,4163.314,1.0026585
4169.3574,0.95753616,4167.512,0.88700825,4163.441,0.9743539,4164.2725,1.0049915
4170.318,0.92135,4168.4727,0.9295526,4164.4004,0.9781197,4165.232,0.987671
4171.2783,0.8779784,4169.433,0.8975132,4165.3594,0.9687878,4166.191,0.9770072
4172.2393,0.824835,4170.3936,0.8894062,4166.3193,0.9397002,4167.151,0.9608685
4173.2,0.8016941,4171.3545,0.8546457,4167.279,0.92126197,4168.1104,0.95318264
4174.1616,0.79723793,4172.3154,0.8263974,4168.239,0.9422345,4169.0703,0.97065496
4175.123,0.83910275,4173.277,0.84237313,4169.199,0.9570737,4170.031,0.9488734
4176.085,0.85691804,4174.2383,0.8377182,4170.1597,0.93179226,4170.991,0.90028286
4177.047,0.8717177,4175.2,0.8633861,4171.12,0.88246006,4171.9517,0.8496766
4178.0093,0.87708044,4176.162,0.8648197,4172.081,0.8534676,4172.9126,0.83568454
4178.9717,0.9049921,4177.1245,0.87654674,4173.042,0.8512779,4173.8735,0.8574208
4179.934,0.9221333,4178.087,0.8617944,4174.0034,0.86791736,4174.835,0.8928008
4180.897,0.8907297,4179.0493,0.86751986,4174.965,0.88943994,4175.7964,0.90746987
4181.8604,0.8552894,4180.012,0.87775815,4175.927,0.90744007,4176.7583,0.9000023
4182.823,0.88153666,4180.9756,0.8795277,4176.8887,0.9003889,4177.72,0.89596117
4183.787,0.8989736,4181.9385,0.8976529,4177.851,0.8956465,4178.6826,0.9033532
4184.751,0.8784501,4182.9023,0.8819231,4178.8135,0.90988314,4179.645,0.9386292
4185.715,0.8972919,4183.866,0.86103684,4179.776,0.9300677,4180.6074,0.9379398
4186.6787,0.861866,4184.83,0.85859156,4180.739,0.94008934,4181.5703,0.9231145
4187.6436,0.8692903,4185.794,0.8743728,4181.702,0.91889304,4182.5337,0.89014333
4188.608,0.9042402,4186.759,0.87846136,4182.665,0.906155,4183.4966,0.90702486
4189.5728,0.8954397,4187.723,0.88771796,4183.629,0.9180073,4184.4604,0.91699725
4190.538,0.9068846,4188.688,0.8896375,4184.593,0.9204892,4185.4243,0.9216874
4191.5034,0.93189114,4189.6533,0.8935441,4185.5566,0.91913635,4186.388,0.90229505
4192.4688,0.95885223,4190.6187,0.9077124,4186.5205,0.90170574,4187.352,0.8713065
4193.4346,0.9478271,4191.584,0.9104308,4187.4854,0.87460136,4188.317,0.89166117
4194.4004,0.9526094,4192.55,0.91470826,4188.4497,0.89916235,4189.2812,0.9356752
4195.3667,0.9152867,4193.5156,0.9175031,4189.4146,0.938469,4190.246,0.9535888
4196.333,0.8462933,4194.482,0.9185246,4190.38,0.9471603,4191.2114,0.946446
4197.3,0.85607266,4195.448,0.90810037,4191.345,0.95212406,4192.177,0.9782702
4198.2666,0.8225253,4196.415,0.88467014,4192.3105,0.96612686,4193.142,0.9898452
4199.234,0.8154811,4197.382,0.88192636,4193.2764,0.9873676,4194.108,0.9848991
4200.201,0.8486731,4198.349,0.85820067,4194.242,0.9727909,4195.0737,0.94834316
4201.1685,0.8567499,4199.3164,0.8386303,4195.2085,0.93910176,4196.04,0.899929
4202.136,0.8619922,4200.2837,0.86436856,4196.175,0.9135886,4197.0063,0.89119244
4203.1045,0.8536015,4201.2515,0.8715011,4197.1416,0.88962454,4197.973,0.8610932
4204.0723,0.8783267,4202.2197,0.8716652,4198.1084,0.87446845,4198.94,0.86165553
4205.041,0.9047474,4203.1875,0.8957874,4199.0757,0.8750229,4199.907,0.89775187
4206.01,0.9413632,4204.1562,0.9044861,4200.043,0.90680826,4200.8745,0.89990884
4206.9785,0.92647845,4205.125,0.9143502,4201.0103,0.9012865,4201.842,0.90283906
4207.9478,0.92614263,4206.0938,0.92560726,4201.978,0.90256083,4202.8096,0.9097946
4208.917,0.91144097,4207.063,0.9329151,4202.9463,0.90843385,4203.778,0.9332973
4209.886,0.94405484,4208.032,0.93460923,4203.914,0.93391985,4204.7456,0.9375062
4210.856,0.95456266,4209.0015,0.91686463,4204.883,0.9366837,4205.7144,0.95839536
4211.826,0.9579651,4209.971,0.92560184,4205.8516,0.93107504,4206.683,0.9633406
4212.7964,0.95987564,4210.9414,0.9441586,4206.8203,0.9467214,4207.652,0.98051393
4213.7666,0.9702042,4211.9116,0.9507527,4207.7896,0.955569,4208.621,0.9634389
4214.7373,0.91899234,4212.882,0.9252824,4208.759,0.95000815,4209.5903,0.9735384
4215.7085,0.87519604,4213.8525,0.92162025,4209.728,0.941272,4210.5596,0.97757995
4216.679,0.90775776,4214.8237,0.91638,4210.6978,0.9535204,4211.5293,0.9847048
4217.651,0.9105674,4215.7944,0.8917674,4211.668,0.9592339,4212.4995,1.00477
4218.622,0.92100215,4216.766,0.88904303,4212.638,0.99870145,4213.4697,0.9843903
4219.594,0.93725264,4217.7373,0.89295924,4213.6084,0.95907843,4214.44,0.94438684
4220.566,0.93226045,4218.7095,0.90951943,4214.579,0.935276,4215.4106,0.9011289
4221.538,0.96302444,4219.681,0.9168249,4215.5503,0.9034784,4216.382,0.90919393
4222.5107,0.8958613,4220.6533,0.90305114,4216.521,0.90290034,4217.3525,0.9190707
4223.4834,0.89681596,4221.626,0.8931091,4217.4927,0.9285563,4218.324,0.94462
4224.456,0.8252906,4222.5986,0.87281215,4218.464,0.93969995,4219.2954,0.9653998
4225.429,0.7112467,4223.5713,0.8414064,4219.436,0.93907493,4220.2676,0.96944016
4226.403,0.7041821,4224.5444,0.8330684,4220.4077,0.9512438,4221.2393,0.98209834
4227.3765,0.73932225,4225.518,0.81080747,4221.38,0.967639,4222.2114,0.9552998
4228.35,0.8325052,4226.4917,0.78132075,4222.3525,0.947657,4223.184,0.9262016
4229.324,0.9190584,4227.4653,0.7814829,4223.325,0.92176294,4224.1567,0.8658141
4230.2983,0.94567674,4228.4395,0.8227078,4224.298,0.8694642,4225.1294,0.7811017
4231.273,0.96490186,4229.4136,0.87944424,4225.271,0.80095255,4226.1025,0.73299944
4232.2476,0.910042,4230.388,0.89975595,4226.2446,0.7683097,4227.076,0.7628754
4233.2227,0.87488544,4231.363,0.9252704,4227.2183,0.77924883,4228.05,0.86324435
4234.1978,0.8758576,4232.338,0.8986706,4228.192,0.89002544,4229.0234,0.93774813
4235.173,0.7992857,4233.313,0.8603,4229.166,0.9531439,4229.9976,0.9686188
4236.1484,0.86527795,4234.288,0.834602,4230.14,0.9752309,4230.9717,0.9728181
4237.1245,0.83262944,4235.2637,0.85928875,4231.1147,0.9701239,4231.9463,0.94665575
4238.1006,0.85846496,4236.2397,0.8549033,4232.0894,0.92687404,4232.921,0.92063284
4239.0767,0.85410386,4237.216,0.84578514,4233.0645,0.9149935,4233.896,0.90523267
4240.053,0.85556024,4238.192,0.8811822,4234.0396,0.90037656,4234.871,0.90229243
4241.03,0.8834639,4239.1685,0.8904011,4235.0146,0.8931682,4235.846,0.88887566
4242.007,0.9181242,4240.145,0.8721888,4235.99,0.89743996,4236.822,0.886112
4242.984,0.9252506,4241.122,0.88624066,4236.9663,0.8815728,4237.798,0.9024409
4243.9614,0.9138605,4242.099,0.92296237,4237.9424,0.9026254,4238.774,0.8906009
4244.939,0.9056441,4243.0767,0.9153368,4238.9185,0.8971952,4239.75,0.9047082
4245.917,0.9003467,4244.054,0.8922079,4239.895,0.9005131,4240.7266,0.9314669
4246.895,0.88452655,4245.032,0.897105,4240.8716,0.92111915,4241.703,0.94439036
4247.873,0.84867096,4246.0103,0.8659494,4241.8486,0.94501895,4242.68,0.93994164
4248.8516,0.84919435,4246.9883,0.8534771,4242.8257,0.93886435,4243.657,0.9482311
4249.8306,0.8225043,4247.967,0.85978013,4243.803,0.939953,4244.635,0.9583683
4250.809,0.8651121,4248.946,0.8584884,4244.781,0.9476115,4245.6123,0.91677326
